time,des_joint2_to_joint1,des_joint3_to_joint2,des_joint4_to_joint3,des_joint5_to_joint4,des_joint6_to_joint5,des_joint6output_to_joint6,act_joint2_to_joint1,act_joint3_to_joint2,act_joint4_to_joint3,act_joint5_to_joint4,act_joint6_to_joint5,act_joint6output_to_joint6
9.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590713,0.911319,-0.879394,0.609287,-0.311319,0.079394
9.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587341,0.903563,-0.883778,0.612659,-0.303563,0.083778
9.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583460,0.895835,-0.887625,0.616540,-0.295835,0.087625
9.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.579021,0.888065,-0.890956,0.620979,-0.288065,0.090956
9.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574042,0.880288,-0.893753,0.625958,-0.280288,0.093753
9.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568759,0.872864,-0.895895,0.631241,-0.272864,0.095895
9.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562956,0.865469,-0.897486,0.637044,-0.265469,0.097486
9.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556771,0.858296,-0.898475,0.643229,-0.258296,0.098475
9.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550239,0.851385,-0.898854,0.649761,-0.251385,0.098854
9.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543412,0.844787,-0.898626,0.656588,-0.244787,0.098626
9.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536184,0.838417,-0.897767,0.663816,-0.238417,0.097767
10.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.528832,0.832523,-0.896309,0.671168,-0.232523,0.096309
10.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521352,0.827080,-0.894272,0.678648,-0.227080,0.094272
10.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513856,0.822156,-0.891700,0.686144,-0.222156,0.091700
10.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506119,0.817608,-0.888511,0.693881,-0.217608,0.088511
10.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498350,0.813572,-0.884779,0.701650,-0.213572,0.084779
10.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490467,0.810017,-0.880451,0.709533,-0.210017,0.080451
10.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482917,0.807129,-0.875787,0.717083,-0.207129,0.075787
10.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475321,0.804755,-0.870566,0.724679,-0.204755,0.070566
10.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467882,0.802969,-0.864912,0.732118,-0.202969,0.064912
10.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460654,0.801783,-0.858872,0.739346,-0.201783,0.058872
10.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453666,0.801201,-0.852465,0.746334,-0.201201,0.052465
10.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446959,0.801228,-0.845731,0.753041,-0.201228,0.045731
10.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440579,0.801863,-0.838716,0.759421,-0.201863,0.038716
10.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434450,0.803136,-0.831314,0.765550,-0.203136,0.031314
10.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428952,0.804940,-0.824012,0.771048,-0.204940,0.024012
10.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423770,0.807371,-0.816400,0.776230,-0.207371,0.016400
10.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.418982,0.810431,-0.808551,0.781018,-0.210431,0.008551
10.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414866,0.813907,-0.800959,0.785134,-0.213907,0.000959
10.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411181,0.817994,-0.793187,0.788819,-0.217994,-0.006813
10.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408049,0.822576,-0.785473,0.791951,-0.222576,-0.014527
11.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405482,0.827645,-0.777837,0.794518,-0.227645,-0.022163
11.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403467,0.833263,-0.770205,0.796533,-0.233263,-0.029795
11.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402113,0.839057,-0.763055,0.797887,-0.239057,-0.036945
11.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401327,0.845337,-0.755990,0.798673,-0.245337,-0.044010
11.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401151,0.851976,-0.749175,0.798849,-0.251976,-0.050825
11.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401587,0.858921,-0.742665,0.798413,-0.258921,-0.057335
11.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402652,0.866245,-0.736408,0.797348,-0.266245,-0.063592
11.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404295,0.873612,-0.730684,0.795705,-0.273612,-0.069316
11.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406492,0.881038,-0.725454,0.793508,-0.281038,-0.074546
11.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409299,0.888711,-0.720588,0.790701,-0.288711,-0.079412
11.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412793,0.896720,-0.716073,0.787207,-0.296720,-0.083927
11.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416550,0.904185,-0.712365,0.783450,-0.304185,-0.087635
11.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.420985,0.911947,-0.709038,0.779015,-0.311947,-0.090962
11.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425845,0.919552,-0.706294,0.774155,-0.319552,-0.093706
11.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431229,0.927122,-0.704107,0.768771,-0.327122,-0.095893
11.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437037,0.934523,-0.702515,0.762963,-0.334523,-0.097485
11.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443214,0.941688,-0.701526,0.756786,-0.341688,-0.098474
11.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449991,0.948846,-0.701145,0.750009,-0.348846,-0.098855
11.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456564,0.955193,-0.701371,0.743436,-0.355193,-0.098629
11.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463669,0.961460,-0.702209,0.736331,-0.361460,-0.097791
12.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.471134,0.967452,-0.703683,0.728866,-0.367452,-0.096317
12.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478497,0.972815,-0.705681,0.721503,-0.372815,-0.094319
12.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486291,0.977933,-0.708358,0.713709,-0.377933,-0.091642
12.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493875,0.982389,-0.711486,0.706125,-0.382389,-0.088514
12.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501786,0.986493,-0.715293,0.698214,-0.386493,-0.084707
12.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509393,0.989925,-0.719467,0.690607,-0.389925,-0.080533
12.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517079,0.992869,-0.724210,0.682921,-0.392869,-0.075790
12.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524676,0.995244,-0.729432,0.675324,-0.395244,-0.070568
12.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532238,0.997055,-0.735183,0.667762,-0.397055,-0.064817
12.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539342,0.998216,-0.741125,0.660658,-0.398216,-0.058875
12.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546344,0.998798,-0.747546,0.653656,-0.398798,-0.052454
12.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553167,0.998764,-0.754403,0.646833,-0.398764,-0.045597
12.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559436,0.998133,-0.761303,0.640564,-0.398133,-0.038697
12.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565552,0.996866,-0.768686,0.634448,-0.396866,-0.031314
12.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571049,0.995059,-0.775991,0.628951,-0.395059,-0.024009
12.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576223,0.992635,-0.783588,0.623777,-0.392635,-0.016412
12.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580934,0.989633,-0.791301,0.619066,-0.389633,-0.008699
12.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585137,0.986089,-0.799048,0.614863,-0.386089,-0.000952
12.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588887,0.981917,-0.806971,0.611113,-0.381917,0.006971
12.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591949,0.977429,-0.814519,0.608051,-0.377429,0.014519
13.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594517,0.972358,-0.822159,0.605483,-0.372358,0.022159
13.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596501,0.966844,-0.829657,0.603499,-0.366844,0.029657
13.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597904,0.960872,-0.837033,0.602096,-0.360872,0.037033
13.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598671,0.954668,-0.844003,0.601329,-0.354668,0.044003
13.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598848,0.948027,-0.850821,0.601152,-0.348027,0.050821
13.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598413,0.941080,-0.857332,0.601587,-0.341080,0.057332
13.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597371,0.933888,-0.863483,0.602629,-0.333888,0.063483
13.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595729,0.926490,-0.869239,0.604271,-0.326490,0.069239
13.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593503,0.918948,-0.874556,0.606497,-0.318948,0.074556
13.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590698,0.911280,-0.879418,0.609302,-0.311280,0.079418
13.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587339,0.903552,-0.883787,0.612661,-0.303552,0.083787
13.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583434,0.895790,-0.887645,0.616566,-0.295790,0.087645
13.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.579025,0.888065,-0.890959,0.620975,-0.288065,0.090959
13.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574104,0.880383,-0.893722,0.625896,-0.280383,0.093722
13.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568741,0.872840,-0.895902,0.631259,-0.272840,0.095902
13.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562945,0.865455,-0.897491,0.637055,-0.265455,0.097491
13.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556660,0.858172,-0.898489,0.643340,-0.258172,0.098489
13.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550252,0.851395,-0.898857,0.649748,-0.251395,0.098857
13.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543408,0.844783,-0.898625,0.656592,-0.244783,0.098625
13.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536300,0.838515,-0.897785,0.663700,-0.238515,0.097785
14.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.528982,0.832636,-0.896346,0.671018,-0.232636,0.096346
14.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521470,0.827162,-0.894308,0.678530,-0.227162,0.094308
14.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513828,0.822140,-0.891688,0.686172,-0.222140,0.091688
14.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506117,0.817605,-0.888512,0.693883,-0.217605,0.088512
14.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498349,0.813570,-0.884779,0.701651,-0.213570,0.084779
14.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490469,0.810017,-0.880453,0.709531,-0.210017,0.080453
14.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482918,0.807129,-0.875788,0.717082,-0.207129,0.075788
14.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475322,0.804755,-0.870567,0.724678,-0.204755,0.070567
14.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467882,0.802969,-0.864913,0.732118,-0.202969,0.064913
14.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460524,0.801768,-0.858757,0.739476,-0.201768,0.058757
14.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453661,0.801201,-0.852460,0.746339,-0.201201,0.052460
14.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446955,0.801228,-0.845727,0.753045,-0.201228,0.045727
14.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440594,0.801858,-0.838736,0.759406,-0.201858,0.038736
14.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434582,0.803097,-0.831485,0.765418,-0.203097,0.031485
14.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428992,0.804920,-0.824072,0.771008,-0.204920,0.024072
14.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423801,0.807352,-0.816449,0.776199,-0.207352,0.016449
14.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.419080,0.810359,-0.808721,0.780920,-0.210359,0.008721
14.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414871,0.813908,-0.800963,0.785129,-0.213908,0.000963
14.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411184,0.817995,-0.793189,0.788816,-0.217995,-0.006811
14.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408056,0.822565,-0.785491,0.791944,-0.222565,-0.014509
15.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405486,0.827638,-0.777847,0.794514,-0.227638,-0.022153
15.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403428,0.833399,-0.770029,0.796572,-0.233399,-0.029971
15.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402115,0.839032,-0.763083,0.797885,-0.239032,-0.036917
15.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401330,0.845350,-0.755980,0.798670,-0.245350,-0.044020
15.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401154,0.851997,-0.749158,0.798846,-0.251997,-0.050842
15.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401584,0.858912,-0.742672,0.798416,-0.258912,-0.057328
15.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402627,0.866108,-0.736519,0.797373,-0.266108,-0.063481
15.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404270,0.873507,-0.730763,0.795730,-0.273507,-0.069237
15.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406543,0.881188,-0.725354,0.793457,-0.281188,-0.074646
15.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409296,0.888707,-0.720589,0.790704,-0.288707,-0.079411
15.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412670,0.896463,-0.716207,0.787330,-0.296463,-0.083793
15.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416664,0.904389,-0.712275,0.783336,-0.304389,-0.087725
15.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.420996,0.911967,-0.709030,0.779004,-0.311967,-0.090970
15.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425993,0.919762,-0.706231,0.774007,-0.319762,-0.093769
15.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431251,0.927153,-0.704098,0.768749,-0.327153,-0.095902
15.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437160,0.934675,-0.702485,0.762840,-0.334675,-0.097515
15.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443417,0.941916,-0.701502,0.756583,-0.341916,-0.098498
15.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449730,0.948587,-0.701142,0.750270,-0.348587,-0.098858
15.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456581,0.955207,-0.701374,0.743419,-0.355207,-0.098626
15.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463694,0.961479,-0.702215,0.736306,-0.361479,-0.097785
16.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.471012,0.967359,-0.703653,0.728988,-0.367359,-0.096347
16.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478527,0.972835,-0.705692,0.721473,-0.372835,-0.094308
16.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486170,0.977859,-0.708311,0.713830,-0.377859,-0.091689
16.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493896,0.982400,-0.711496,0.706104,-0.382400,-0.088504
16.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501658,0.986433,-0.715225,0.698342,-0.386433,-0.084775
16.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509396,0.989928,-0.719468,0.690604,-0.389928,-0.080532
16.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517095,0.992874,-0.724220,0.682905,-0.392874,-0.075780
16.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524685,0.995247,-0.729438,0.675315,-0.395247,-0.070562
16.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532098,0.997029,-0.735068,0.667902,-0.397029,-0.064932
16.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539346,0.998217,-0.741129,0.660654,-0.398217,-0.058871
16.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546337,0.998799,-0.747538,0.653663,-0.398799,-0.052462
16.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553053,0.998770,-0.754283,0.646947,-0.398770,-0.045717
16.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559438,0.998133,-0.761306,0.640562,-0.398133,-0.038694
16.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565456,0.996890,-0.768566,0.634544,-0.396890,-0.031434
16.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571068,0.995050,-0.776019,0.628932,-0.395050,-0.023981
16.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576233,0.992630,-0.783603,0.623767,-0.392630,-0.016397
16.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580940,0.989630,-0.791310,0.619060,-0.389630,-0.008690
16.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585135,0.986094,-0.799042,0.614865,-0.386094,-0.000958
16.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588811,0.982022,-0.806790,0.611189,-0.382022,0.006790
16.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591945,0.977436,-0.814509,0.608055,-0.377436,0.014509
17.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594512,0.972373,-0.822139,0.605488,-0.372373,0.022139
17.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596498,0.966853,-0.829645,0.603502,-0.366853,0.029645
17.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597885,0.960954,-0.836931,0.602115,-0.360954,0.036931
17.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598671,0.954655,-0.844015,0.601329,-0.354655,0.044015
17.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598845,0.947896,-0.850949,0.601155,-0.347896,0.050949
17.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598415,0.941085,-0.857330,0.601585,-0.341085,0.057330
17.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597372,0.933890,-0.863482,0.602628,-0.333890,0.063482
17.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595734,0.926506,-0.869229,0.604266,-0.326506,0.069229
17.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593500,0.918941,-0.874559,0.606500,-0.318941,0.074559
17.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590704,0.911292,-0.879412,0.609296,-0.311292,0.079412
17.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587329,0.903536,-0.883793,0.612671,-0.303536,0.083793
17.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583427,0.895777,-0.887650,0.616573,-0.295777,0.087650
17.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.579010,0.888043,-0.890967,0.620990,-0.288043,0.090967
17.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574095,0.880369,-0.893726,0.625905,-0.280369,0.093726
17.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568752,0.872851,-0.895901,0.631248,-0.272851,0.095901
17.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562951,0.865461,-0.897490,0.637049,-0.265461,0.097490
17.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556778,0.858301,-0.898477,0.643222,-0.258301,0.098477
17.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550258,0.851401,-0.898857,0.649742,-0.251401,0.098857
17.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543412,0.844786,-0.898625,0.656588,-0.244786,0.098625
17.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536326,0.838535,-0.897792,0.663674,-0.238535,0.097792
18.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.528986,0.832640,-0.896346,0.671014,-0.232640,0.096346
18.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521488,0.827174,-0.894314,0.678512,-0.227174,0.094314
18.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513839,0.822147,-0.891692,0.686161,-0.222147,0.091692
